# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	173558
#@/user_id	745a313e-3b80-4f42-9e1d-fa237096293f
ya li hao da 	壓力好大	c=1 d=1 t=139690
ya li huo 	壓力或	c=1 d=3.67555e-20 t=173558
ya ling 	啞鈴	c=1 d=4.19268e-65 t=131593
ya ling pian 	啞鈴片	c=1 d=3.83064e-65 t=131593
ya ma lu 	壓馬路	c=1 d=0.0227089 t=173558
ya ma xun 	亞馬遜	c=8 d=0.013912 t=173558
ya men 	衙門	c=1 d=3.82099e-06 t=173558
ya pi 	亞匹	c=1 d=1.68346e-11 t=173558
ya se shi 	亞瑟士	c=1 d=0.207008 t=173558
ya suo 	亞索	c=20 d=2.03888 t=173558
ya suo 	壓縮	c=7 d=0.95149 t=173558
ya suo bao 	壓縮包	c=5 d=0.0183854 t=173558
ya suo cheng 	壓縮成	c=1 d=0.380983 t=173558
ya suo mei 	亞索沒	c=1 d=1.18535e-118 t=131593
ya suo xiang si 	亞索相思	c=1 d=1.90756e-186 t=131593
ya suo zai 	壓縮在	c=1 d=4.94613e-13 t=173558
ya teng 	牙疼	c=1 d=3.50057e-05 t=173558
ya tuo ke si 	亞託克斯	c=1 d=8.26202e-49 t=173558
ya wen 	雅雯	c=1 d=5.82711e-59 t=173558
ya wo 	壓我	c=1 d=1.09206e-36 t=131593
ya wo 	押我	c=1 d=2.86839e-191 t=131593
ya ya 	壓壓	c=0 d=4.2345e-10 t=173558
ya ya tui 	壓壓腿	c=1 d=4.25573e-09 t=173558
ya yi 	壓一	c=0 d=0.0574072 t=173558
ya yi 	壓抑	c=2 d=1.97531 t=151167
ya yi 	牙醫	c=1 d=1 t=166296
ya yi 	訝異	c=1 d=1 t=152324
ya yi fu san 	壓一付三	c=1 d=0.57695 t=173558
ya yi fu san 	押一付三	c=2 d=0.579842 t=173558
ya yi fu yi 	押一付一	c=1 d=4.08316e-22 t=173558
ya yun hui 	亞運會	c=1 d=0.0124629 t=173558
ya zai 	壓在	c=1 d=1.46398e-43 t=131593
ya zhi 	壓制	c=0 d=0.00581342 t=173558
ya zhou qu 	亞洲區	c=2 d=2.26407e-61 t=131593
ya zhu 	壓住	c=7 d=0.000633025 t=173558
yan 	嚴	c=1 d=0.00687406 t=131593
yan 	延	c=5 d=0.0650587 t=173558
yan 	彥	c=1 d=8.37717e-06 t=131593
yan 	掩	c=0 d=0.00102037 t=173558
yan 	演	c=1 d=2.70743e-188 t=131593
yan 	燕	c=0 d=4.03635e-05 t=173558
yan 	眼	c=31 d=1.21654 t=173558
yan 	閆	c=3 d=0.398812 t=173558
yan 	顏	c=0 d=3.1271e-61 t=131593
yan 	驗	c=0 d=5.31182e-59 t=131593
yan chang 	延長	c=2 d=0.0617291 t=173558
yan chang 	演唱	c=1 d=1.87429e-38 t=131593
yan chi 	延遲	c=13 d=0.657047 t=173558
yan ci 	言辭	c=0 d=2.31986e-195 t=131593
yan er 	研二	c=1 d=1 t=156189
yan fa 	研發	c=14 d=3.32322e-09 t=173558
yan fa bu 	研發部	c=2 d=1.15948e-47 t=131593
yan ge 	嚴格	c=5 d=0.0104099 t=173558
yan guang 	眼光	c=0 d=5.3607e-196 t=131593
yan guang 	驗光	c=13 d=0.000416417 t=173558
yan gui chao 	燕歸巢	c=3 d=0.000813348 t=173558
yan hua 	煙花	c=1 d=1.12516e-05 t=173558
yan hua chu yun 	燕化儲運	c=1 d=9.23588e-07 t=173558
yan huan 	延緩	c=1 d=4.25704e-42 t=131593
yan huo 	煙火	c=0 d=3.38354e-194 t=131593
yan ji 	演技	c=0 d=6.38153e-188 t=131593
yan ji qiang 	閆濟強	c=7 d=0.716529 t=173558
yan jiang bi sai 	演講比賽	c=0 d=4.86405e-23 t=173558
yan jin 	嚴謹	c=2 d=0.0219972 t=173558
yan jing 	眼睛	c=10 d=0.0022317 t=173558
yan jing 	眼鏡	c=8 d=0.00224809 t=173558
yan jing bie tai lei jiu cheng 	眼睛別太累就成	c=1 d=2.28577e-20 t=173558
yan jing dian 	眼鏡店	c=1 d=3.49986e-32 t=173558
yan jing dian 	眼鏡點	c=3 d=1.14189e-31 t=173558
yan jing hai suan de 	眼睛還酸的	c=1 d=2.40754e-13 t=173558
yan jing jia 	眼鏡架	c=1 d=0.00019165 t=173558
yan jing mei shi 	眼睛沒事	c=1 d=3.56365e-68 t=131593
yan jing teng 	眼睛疼	c=2 d=1 t=142585
yan jiu 	研究	c=28 d=0.548318 t=173558
yan jiu ba 	研究吧	c=2 d=2.36027e-15 t=173558
yan jiu fang xiang 	研究方向	c=2 d=0.000145587 t=173558
yan jiu gai zao fang an 	研究改造方案	c=1 d=0.0343896 t=173558
yan jiu guo 	研究過	c=1 d=1.57446e-46 t=173558
yan jiu sheng 	研究生	c=10 d=0.0001446 t=173558
yan jiu sheng ma 	研究生嗎	c=1 d=2.13814e-58 t=131593
yan jiu sheng ru xue 	研究生入學	c=1 d=2.29449e-06 t=173558
yan jiu sheng tiao ji 	研究生調劑	c=1 d=4.43393e-21 t=173558
yan jiu suo 	研究所	c=11 d=3.15658e-45 t=131593
yan jiu yi xia 	研究一下	c=2 d=0.0214426 t=173558
yan jiu yuan 	研究院	c=2 d=1.5383e-08 t=173558
yan ke 	眼科	c=2 d=7.70382e-07 t=173558
yan lian 	演練	c=0 d=0.0878095 t=173558
yan lun 	言論	c=1 d=7.38234e-195 t=131593
yan pi zi 	眼皮子	c=1 d=0.412714 t=131593
yan qi 	延期	c=2 d=0.0348192 t=173558
yan qian 	眼前	c=0 d=0.1 t=151130
yan qian ren 	眼前人	c=1 d=1 t=151131
yan qiu 	眼球	c=1 d=3.21586e-07 t=131593
yan qu 	鹽區	c=1 d=7.31584e-118 t=131593
yan que 	岩確	c=1 d=2.81023e-09 t=173558
yan se 	顏色	c=26 d=0.775947 t=173558
yan se jian bian 	顏色漸變	c=1 d=0.000898306 t=173558
yan se tiao zheng 	顏色調整	c=2 d=1.34404 t=173558
yan shen 	眼神	c=0 d=8.2761e-70 t=131593
yan shen dao 	延伸到	c=1 d=1.63199e-27 t=131593
yan shi 	岩石	c=1 d=9.57113e-191 t=131593
yan shi 	掩飾	c=1 d=2.359e-185 t=131593
yan shi 	演示	c=16 d=0.591626 t=173558
yan shi ban 	演示版	c=4 d=0.334841 t=173558
yan shi ji 	演示機	c=1 d=2.69912e-05 t=173558
yan shi shi pin 	演示視頻	c=1 d=0.00321477 t=173558
yan shi zhun bei 	演示準備	c=1 d=1.15239e-51 t=131593
yan shou 	驗收	c=16 d=0.128838 t=173558
yan shou hui yi 	驗收會議	c=1 d=1.04451e-38 t=131593
yan shou hui yi ji lu 	驗收會議記錄	c=1 d=9.54311e-39 t=131593
yan shou shang xian 	驗收上線	c=1 d=1.75784e-48 t=131593
yan shou shou wei 	驗收收尾	c=2 d=1 t=170298
yan shou yi jian 	驗收意見	c=1 d=1.48303e-48 t=131593
yan shu 	眼熟	c=2 d=1.93877 t=173558
yan tai 	煙臺	c=3 d=1.09371 t=133093
yan wen zi 	顏文字	c=1 d=3.14277e-60 t=131593
yan xu 	延續	c=0 d=7.23615e-196 t=131593
yan xu zhi jin 	延續至今	c=1 d=7.27246e-195 t=131593
yan yan 	咽炎	c=0 d=1.43377e-34 t=131593
yan yang gao zhao 	豔陽高照	c=1 d=9.66201e-67 t=131593
yan zhao 	眼罩	c=3 d=2.78179e-08 t=131593
yan zhao wang 	研招網	c=3 d=0.214381 t=173558
yan zhe 	沿着	c=3 d=2.57862 t=169044
yan zheng 	驗證	c=26 d=2.59329e-05 t=173558
yan zheng gong zuo 	驗證工作	c=1 d=7.57998e-06 t=173558
yan zheng gui ze 	驗證規則	c=1 d=1 t=131850
yan zheng ma 	驗證碼	c=15 d=4.13707 t=173558
yan zheng ma ci shu 	驗證碼次數	c=1 d=1 t=161391
yan zhi 	研製	c=3 d=1.55129e-49 t=131593
yan zhi 	顏值	c=1 d=7.39008e-31 t=131593
yan zhi dan wei 	研製單位	c=1 d=9.70713e-63 t=131593
yan zhi jue se 	研製角色	c=1 d=9.27999e-63 t=131593
yan zhong 	嚴重	c=12 d=0.0963276 t=173558
yan zhong bu fu he 	嚴重不符合	c=1 d=1.61934e-46 t=131593
yan zhong bu fu he xiang 	嚴重不符合項	c=1 d=5.12389e-46 t=131593
yan zhong cheng du 	嚴重程度	c=1 d=1 t=141246
yan zhong he 	嚴重和	c=1 d=1.70589e-48 t=131593
yan zhong hou guo 	嚴重後果	c=1 d=1.50395e-07 t=173558
yan zhong wen ti 	嚴重問題	c=1 d=5.99844e-47 t=131593
yan zhong xing 	嚴重性	c=32 d=3.06134 t=173081
yang 	楊	c=6 d=0.66036 t=173558
yang 	樣	c=23 d=0.00673137 t=173558
yang 	癢	c=0 d=2.97105e-47 t=173558
yang 	羊	c=1 d=6.32127e-193 t=131593
yang 	養	c=6 d=1.26668e-18 t=173558
yang bing 	養病	c=1 d=1.49615e-34 t=173558
yang chao 	楊超	c=1 d=0.000219315 t=173558
yang cong 	洋蔥	c=2 d=1.20109e-30 t=131593
yang dao 	羊刀	c=5 d=4.42098e-17 t=173558
yang de 	癢的	c=1 d=1 t=152390
yang de 	養的	c=1 d=1.61993e-28 t=173558
yang fang 	陽坊	c=2 d=6.90089e-34 t=173558
yang ge 	秧歌	c=1 d=1 t=149356
yang gou 	養狗	c=2 d=1.54607 t=142873
yang guang 	陽光	c=1 d=5.57296e-05 t=173558
yang guang ci yan 	陽光刺眼	c=1 d=9.71044e-67 t=131593
yang he su 	楊和蘇	c=5 d=1.00006 t=133193
yang hua 	氧化	c=1 d=0.00786762 t=131593
yang hui 	楊輝	c=0 d=0.0200889 t=173558
yang hui san jiao 	楊輝三角	c=1 d=0.201897 t=173558
yang huo 	養活	c=0 d=0.0418952 t=131593
yang huo zi ji 	養活自己	c=1 d=0.421052 t=131593
yang jing li 	楊經理	c=10 d=4.93579e-51 t=131593
yang la 	洋蠟	c=0 d=0.0535261 t=173558
yang lao 	養老	c=0 d=2.99052e-65 t=131593
yang lao bao xian 	養老保險	c=2 d=1.27541e-09 t=173558
yang le 	樣了	c=5 d=5.5175e-05 t=173558
yang li hua 	楊麗華	c=1 d=0.000221519 t=173558
yang long 	養龍	c=2 d=6.68802e-19 t=173558
yang mao 	羊毛	c=1 d=1 t=156445
yang mao 	養貓	c=2 d=1.99501 t=142747
yang mian 	陽面	c=1 d=0.657047 t=173558
yang rou 	羊肉	c=1 d=3.22638e-16 t=173558
yang rou pao mo 	羊肉泡饃	c=1 d=0.000639387 t=173558
yang sheng 	養生	c=0 d=0.0494109 t=173558
yang sheng hu 	養生壺	c=2 d=1.05091 t=173558
yang shi 	央視	c=0 d=7.284e-09 t=131593
yang shi 	樣式	c=49 d=0.129032 t=173558
yang shi pin 	央視頻	c=1 d=7.32052e-08 t=131593
yang shi she ji 	樣式設計	c=1 d=3.25815e-43 t=131593
yang shi tiao zheng 	樣式調整	c=2 d=1.05558 t=167067
yang shi wei tiao 	樣式微調	c=2 d=0.935903 t=173558
yang tai 	陽臺	c=0 d=7.03325e-38 t=131593
yang yong 	楊永	c=6 d=3.65932e-55 t=173558
yang zhi 	養殖	c=1 d=4.23739e-17 t=173558
yang zhi zhu 	養蜘蛛	c=1 d=8.69302e-59 t=173558
yang zhu 	養豬	c=1 d=2.84942e-113 t=131593
yang zi 	樣子	c=16 d=0.162838 t=173558
yao 	妖	c=0 d=3.76655e-44 t=131593
yao 	姚	c=1 d=0.000426456 t=173558
yao 	幺	c=0 d=0.00167392 t=173558
yao 	搖	c=1 d=3.24921e-15 t=131593
yao 	腰	c=1 d=5.69812e-31 t=131593
yao 	藥	c=3 d=0.0550232 t=173558
yao 	要	c=236 d=0.957728 t=173558
yao ba 	要把	c=1 d=0.00474815 t=173558
yao bao zheng 	要保證	c=1 d=2.49245e-09 t=131593
yao bei 	要被	c=1 d=0.000308872 t=173558
yao bei na 	姚貝娜	c=1 d=1.40581e-66 t=131593
yao bu 	腰部	c=1 d=2.07678e-39 t=131593
yao bu 	要不	c=30 d=0.0288686 t=173558
yao bu dao le 	要不到了	c=1 d=1 t=149973
yao bu dian hua shuo 	要不電話說	c=2 d=0.88692 t=173558
yao bu jia 	要不加	c=1 d=1 t=159055
yao bu jiu shi 	要不就是	c=1 d=1.39263e-14 t=173558
yao bu lai 	要不來	c=1 d=9.24187e-44 t=131593
yao bu ming tian 	要不明天	c=1 d=6.41152e-07 t=173558
yao bu ni 	要不你	c=1 d=0.0639279 t=173558
yao bu ni lai gai 	要不你來改	c=1 d=2.3517e-31 t=173558
yao bu ni shang wo 	要不你上我	c=1 d=1 t=151072
yao bu ni shi shi 	要不你試試	c=1 d=1 t=172942
yao bu ni wan shang 	要不你晚上	c=1 d=1 t=155147
yao bu ni xian gai cheng 	要不你先改成	c=1 d=2.29363e-31 t=173558
yao bu qu 	要不去	c=2 d=1 t=156502
yao bu qu chi dian shui guo 	要不去吃點水果	c=1 d=1.66609e-35 t=131593
yao bu ran 	要不然	c=0 d=0.066034 t=173558
yao bu ran hen nan jie 	要不然很難接	c=1 d=0.663651 t=173558
yao bu shi 	要不是	c=1 d=1 t=170729
yao bu shi shi 	要不試試	c=1 d=1 t=160840
yao bu wo ba 	要不我把	c=1 d=1 t=165221
yao bu wo gei ni wen wen 	要不我給你問問	c=1 d=4.24691e-14 t=173558
yao bu wo geng xin dai ma 	要不我更新代碼	c=1 d=1.58834e-61 t=173558
yao bu wo xian che 	要不我先撤	c=1 d=9.40773e-18 t=131593
yao bu yao 	要不要	c=9 d=0.0694197 t=173558
yao bu yao guo lai 	要不要過來	c=1 d=0.075774 t=173558
yao bu zao shang 	要不早上	c=1 d=1 t=148310
yao chi 	要吃	c=0 d=3.47271e-59 t=131593
yao chu qu 	要出去	c=1 d=0.00585769 t=173558
yao cong 	要從	c=0 d=3.2678e-20 t=173558
yao da 	要打	c=0 d=1.77522e-194 t=131593
yao da xie 	要大寫	c=1 d=4.50003e-48 t=173558
yao dai 	腰帶	c=2 d=9.7561e-34 t=173558
yao dao 	咬到	c=1 d=5.61216e-58 t=173558
yao de 	要得	c=4 d=4.91979e-09 t=173558
yao deng 	要等	c=1 d=1.92744e-14 t=173558
yao dong 	搖動	c=0 d=6.16746e-22 t=173558
yao dong zhuan zi beng 	搖動轉子泵	c=2 d=2.87157e-20 t=173558
yao duo 	要多	c=1 d=2.28306e-08 t=131593
yao e zi 	妖蛾子	c=-2 d=1.77865e-10 t=132077
yao e zi 	幺蛾子	c=1 d=1 t=132078
yao e zi 	要蛾子	c=-1 d=0 t=132077
yao fen wo jiang xue jin 	要分我獎學金	c=1 d=2.11333e-09 t=131593
yao gai 	要改	c=4 d=2.83579e-10 t=173558
yao gan 	遙感	c=0 d=2.13741e-55 t=131593
yao gan piao yi 	遙感漂移	c=1 d=2.14812e-54 t=131593
yao gan sha 	要幹啥	c=3 d=1.44572e-13 t=173558
yao gao 	要搞	c=1 d=1.09697e-30 t=131593
yao gao 	要高	c=1 d=1 t=137430
yao gei 	要給	c=3 d=0.0186856 t=173558
yao gong 	姚工	c=2 d=0.0165727 t=173558
yao gun 	搖滾	c=4 d=5.39885e-193 t=131593
yao gun de 	搖滾的	c=1 d=2.48165e-193 t=131593
yao guo lai 	要過來	c=1 d=2.95553e-18 t=173558
yao hai shi 	要還是	c=2 d=3.52998e-07 t=131593
yao hao 	搖號	c=3 d=4.23053e-05 t=131593
yao hao 	要好	c=1 d=1 t=134930
yao he 	藥盒	c=1 d=0.0513033 t=173558
yao he 	要和	c=0 d=0.0149569 t=173558
yao huan ge 	要換個	c=1 d=0.00400585 t=173558
yao hui 	要回	c=0 d=1.04258e-21 t=173558
yao hui 	要會	c=1 d=1.51123e-05 t=173558
yao ji 	妖姬	c=3 d=5.84934e-45 t=131593
yao ji 	藥劑	c=1 d=1.05232e-188 t=131593
yao jia 	要加	c=2 d=0.00860854 t=173558
yao jiang 	要將	c=1 d=6.33133e-06 t=173558
yao jie hun de 	要結婚的	c=1 d=1.72103e-05 t=173558
yao jin 	要緊	c=0 d=0.1 t=148563
yao kai 	要開	c=2 d=2.07324e-10 t=173558
yao kan 	要看	c=1 d=0.00465413 t=173558
yao kan ri zhi 	要看日誌	c=1 d=0.0930145 t=173558
yao kao lv 	要考慮	c=1 d=2.82624e-18 t=173558
yao kong 	遙控	c=1 d=6.36632e-12 t=173558
yao lai 	要來	c=2 d=1 t=152631
yao le 	咬了	c=1 d=1 t=144665
yao le 	搖了	c=0 d=1.67159e-16 t=131593
yao le 	要了	c=2 d=1 t=157406
yao li ji 	要立即	c=1 d=3.07488e-09 t=173558
yao ma 	藥嗎	c=1 d=4.86059e-43 t=131593
yao mang 	杳茫	c=0 d=0.0149569 t=173558
yao mang qi lai le 	要忙起來了	c=1 d=5.00691e-39 t=173558
yao me 	要麼	c=13 d=0.00896591 t=173558
yao me jiu 	要麼就	c=1 d=1.27541e-09 t=173558
yao me shi 	要麼是	c=1 d=1.05503e-42 t=173558
yao nong sha 	要弄啥	c=1 d=1.69219e-12 t=131593
yao pa 	要怕	c=1 d=6.73522e-57 t=131593
yao pao 	要跑	c=1 d=1 t=149127
yao pin 	藥品	c=1 d=1.40722e-10 t=173558
yao pin fa song 	藥品發送	c=2 d=2.7333e-10 t=173558
yao qian 	要錢	c=2 d=0.00018363 t=173558
yao qing 	邀請	c=4 d=0.802519 t=173558
yao qing wo 	要請我	c=1 d=1.52373e-43 t=173558
yao qing wo 	邀請我	c=1 d=1 t=167170
yao qiu 	要求	c=35 d=0.437404 t=173558
yao qiu de 	要求的	c=1 d=0.00108628 t=173558
yao qiu tai gao le 	要求太高了	c=1 d=3.99525e-60 t=131593
yao qiu wo 	要求我	c=1 d=1 t=153737
yao qu 	要去	c=2 d=0.0274607 t=173558
yao qu yun dong 	要去運動	c=1 d=3.53996e-19 t=173558
yao rang 	要讓	c=1 d=4.54695e-23 t=173558
yao shang 	咬傷	c=1 d=2.42894e-117 t=131593
yao shen me 	要什麼	c=1 d=4.51259e-22 t=173558
yao shi 	要是	c=9 d=0.0319048 t=173558
yao shi 	鑰匙	c=5 d=1 t=167271
yao shi jie hun de hua 	要是結婚的話	c=1 d=8.58924e-06 t=173558
yao shui jiao 	要睡覺	c=1 d=0.192774 t=152006
yao shui jiao le 	要睡覺了	c=1 d=2.17202e-184 t=131593
yao shuo 	要說	c=0 d=2.05465e-61 t=131593
yao shuo shen me 	要說什麼	c=1 d=1 t=165763
yao si 	要死	c=3 d=0.0376282 t=173558
yao su 	要素	c=18 d=1.9107e-29 t=131593
yao su gong zuo liang 	要素工作量	c=1 d=7.87405e-42 t=131593
yao su mei ci gong zuo liang 	要素每次工作量	c=1 d=7.9532e-42 t=131593
yao su shu xing 	要素屬性	c=3 d=1.5153e-29 t=131593
yao su zi yuan 	要素資源	c=1 d=5.04245e-34 t=131593
yao suan 	腰痠	c=1 d=5.01373e-55 t=173558
yao teng 	腰疼	c=1 d=1.85118e-39 t=131593
yao ti qian yi hui hui gen wo shuo 	要提前一會會跟我說	c=1 d=0.0104621 t=173558
yao tian jia 	要添加	c=2 d=0.210457 t=173558
yao tian jia de yuan su 	要添加的元素	c=1 d=0.104873 t=173558
yao tiao cao 	要跳槽	c=1 d=6.64328e-13 t=131593
yao wan 	要玩	c=0 d=0.00102038 t=173558
yao wang hao de di fang xiang 	要往好的地方想	c=1 d=0.895834 t=173558
yao wen 	要問	c=0 d=6.94034e-58 t=131593
yao wen ni 	要問你	c=1 d=6.97513e-57 t=131593
yao wu 	藥物	c=1 d=0.285076 t=173558
yao wu he liu 	吆五喝六	c=1 d=2.45477e-65 t=131593
yao xia ban le ya 	要下班了呀	c=1 d=4.01118e-48 t=173558
yao xia yu 	要下雨	c=2 d=1 t=160275
yao xia zai 	要下載	c=1 d=8.77143e-47 t=173558
yao xiang zhe gui ze guan lan 	要向着規則灌籃	c=1 d=5.56406e-45 t=131593
yao xiao si wo 	要笑死我	c=1 d=6.67431e-09 t=173558
yao xie 	要寫	c=1 d=6.26727e-05 t=173558
yao yan 	謠言	c=2 d=2.59585e-09 t=173558
yao yao 	姚瑤	c=2 d=0.293218 t=173558
yao yi fen 	要一份	c=1 d=7.16191e-15 t=173558
yao yong 	要用	c=1 d=2.91777e-39 t=173558
yao yong li 	要用例	c=1 d=5.72766e-33 t=131593
yao yong qian 	要用錢	c=1 d=4.34466e-17 t=173558
yao you 	要有	c=2 d=9.44524e-06 t=173558
yao zai 	要再	c=0 d=8.20683e-30 t=131593
yao zai 	要在	c=5 d=0.00873865 t=173558
yao zai gao yi ci 	要再搞一次	c=1 d=8.24798e-29 t=131593
yao zen me 	要怎麼	c=1 d=2.69344e-39 t=173558
yao zhao 	要找	c=2 d=0.0937067 t=173558
yao zhuan hang 	要轉行	c=1 d=3.31144e-28 t=173558
yao zhui 	腰椎	c=1 d=1.86045e-39 t=131593
yao zou 	要走	c=1 d=0.000340741 t=173558
yao zou le 	要走了	c=1 d=0.00150344 t=173558
yao zuo 	要做	c=4 d=0.00132016 t=173558
yao zuo dao 	要做到	c=1 d=2.42786e-53 t=173558
yao zuo yi zhang 	要做一張	c=1 d=4.16413e-194 t=131593
ye 	也	c=348 d=1.69101 t=173558
ye 	夜	c=1 d=1.19261e-13 t=173558
ye 	液	c=3 d=7.70739e-55 t=173558
ye 	爺	c=2 d=1 t=156417
ye 	葉	c=0 d=0.0286505 t=173558
ye 	野	c=3 d=1.5931e-08 t=173558
ye 	頁	c=27 d=0.197899 t=173558
ye ai ting 	也愛聽	c=4 d=8.14061e-194 t=131593
ye ban 	夜班	c=1 d=5.6865e-07 t=173558
ye bang wo 	也幫我	c=2 d=3.20756e-06 t=173558
ye bao nu hui 	也暴怒會	c=1 d=9.44684e-08 t=173558
ye bei 	也被	c=1 d=1.51902e-36 t=131593
ye bi 	也比	c=0 d=0.0111917 t=173558
ye bi jiao qiang 	也比較強	c=1 d=0.112478 t=173558
ye bie 	也別	c=1 d=0.0166127 t=173558
ye bie dun ren 	也別蹲人	c=1 d=0.16696 t=173558
ye bing bu neng 	也並不能	c=1 d=6.6124e-17 t=173558
ye bu 	也不	c=3 d=0.755458 t=173558
ye bu cuo 	也不錯	c=1 d=2.80193e-33 t=131593
ye bu duo 	也不多	c=3 d=0.0916297 t=173558
ye bu fan dui 	也不反對	c=1 d=3.06257e-50 t=173558
ye bu gui 	也不貴	c=1 d=1 t=142561
ye bu hao shi 	也不好使	c=1 d=7.20884e-33 t=173558
ye bu hui 	也不會	c=3 d=0.0937067 t=173558
ye bu hui da wo wen de wen ti 	也不回答我問的問題	c=1 d=1.00133e-45 t=173558
ye bu hui pang 	也不會胖	c=1 d=1 t=161423
ye bu hui ying xiang 	也不會影響	c=1 d=2.09366e-46 t=173558
ye bu hui yong 	也不會用	c=1 d=5.35153e-28 t=131593
ye bu ke neng 	也不可能	c=1 d=1.30725e-05 t=173558
ye bu kui 	也不虧	c=1 d=1.51932e-09 t=173558
ye bu li ni 	也不理你	c=1 d=1 t=162477
ye bu ma fan 	也不麻煩	c=1 d=1.89745e-06 t=131593
ye bu nan 	也不難	c=1 d=2.01609e-43 t=131593
ye bu neng 	也不能	c=2 d=1.2015e-42 t=173558
ye bu neng shuo hua 	也不能說話	c=1 d=1 t=152010
ye bu qing chu 	也不清楚	c=1 d=4.20738e-51 t=131593
ye bu shao 	也不少	c=1 d=0.00249118 t=173558
ye bu shao le 	也不少了	c=1 d=1 t=137469
ye bu shi 	也不是	c=11 d=0.00251621 t=173558
ye bu shi hen hao chi 	也不是很好吃	c=1 d=5.16219e-16 t=131593
ye bu shi wo 	也不是我	c=1 d=1.59169e-27 t=131593
ye bu shi wo men zuo 	也不是我們做	c=1 d=8.5907e-08 t=173558
ye bu tai xiang zai na bian zhu le 	也不太想在那邊住了	c=1 d=2.26341e-22 t=173558
ye bu xi huan 	也不喜歡	c=2 d=1 t=156237
ye bu xiang 	也不像	c=1 d=2.74887e-14 t=131593
ye bu xiang ying 	也不響應	c=1 d=1.20424e-10 t=173558
ye bu xiao zhong 	也不小衆	c=1 d=8.55492e-194 t=131593
ye bu xing 	也不行	c=2 d=0.000227127 t=173558
ye bu yi ding 	也不一定	c=3 d=1.21308 t=173558
ye bu yi yang 	也不一樣	c=2 d=7.58877e-49 t=173558
ye bu yong 	也不用	c=1 d=0.0303487 t=173558
ye bu yong ren guan 	也不用人管	c=1 d=1.23406e-33 t=131593
ye bu yuan 	也不遠	c=1 d=1.17571e-22 t=131593
ye bu zai 	也不在	c=0 d=0.000582847 t=173558
ye bu zhi dao 	也不知道	c=6 d=0.0522046 t=173558
ye bu zhi dao shi kan dao shen me 	也不知道是看到什麼	c=1 d=0.524663 t=173558
ye bu zhi yu 	也不至於	c=1 d=1 t=151062
ye bu zuo 	也不做	c=1 d=3.01451e-11 t=131593
ye cai 	也才	c=1 d=3.6051e-57 t=131593
ye ce shi le yi xia 	也測試了一下	c=1 d=3.58407e-47 t=131593
ye cha bu duo 	也差不多	c=1 d=3.26379e-50 t=131593
ye chan sheng 	也產生	c=1 d=7.60582e-46 t=173558
ye cheng 	也稱	c=1 d=2.79184e-20 t=173558
ye chu fa 	也觸發	c=1 d=1 t=138797
ye chu xian 	也出現	c=1 d=3.94755e-07 t=173558
ye chui 	野炊	c=1 d=1.7906e-30 t=131593
ye cong 	也從	c=1 d=1 t=156378
ye da bu kai 	也打不開	c=1 d=8.91944e-38 t=131593
ye da gai 	也大概	c=1 d=5.52126e-13 t=131593
ye dao 	也到	c=1 d=0.951229 t=131593
ye de di qi zhang 	夜的第七章	c=2 d=1.19844e-12 t=173558
ye dei 	也得	c=12 d=0.186728 t=173558
ye dei an zhuang 	也得安裝	c=1 d=1.14236e-07 t=173558
ye dei fa yu 	也得發育	c=1 d=2.16229e-190 t=131593
ye dei gai dong 	也得改動	c=1 d=1.52507e-24 t=173558
ye dei gei 	也得給	c=1 d=1 t=170453
ye dei tiao 	也得調	c=1 d=0.0492917 t=173558
ye di 	野地	c=1 d=1.56235e-14 t=173558
ye dou 	也都	c=1 d=0.000706632 t=173558
ye dou shi 	也都是	c=1 d=0.00802656 t=173558
ye gan jue lei de bu xing 	也感覺累得不行	c=1 d=1.90366e-15 t=173558
ye gei 	也給	c=1 d=9.90387e-06 t=173558
ye gei bu liao 	也給不了	c=1 d=1 t=157953
ye gei ni 	也給你	c=1 d=9.95351e-05 t=173558
ye guai 	也怪	c=1 d=6.07237e-191 t=131593
ye guai 	野怪	c=1 d=5.54068e-113 t=131593
ye gui gui 	也龜龜	c=1 d=1.83843e-46 t=131593
ye hai ke yi 	也還可以	c=1 d=3.54177e-25 t=131593
ye hai mei gai 	也還沒改	c=1 d=1 t=137670
ye hao 	也好	c=1 d=2.28343e-09 t=173558
ye he wo shuo 	也和我說	c=1 d=0.000176887 t=173558
ye hen 	也很	c=0 d=0.0644036 t=173558
ye hen bu fang bian 	也很不方便	c=1 d=1 t=135994
ye hen ga 	也很尬	c=1 d=1 t=167202
ye hen kun nan 	也很困難	c=1 d=0.108609 t=173558
ye hu 	業戶	c=1 d=2.21098e-11 t=173558
ye hui 	也會	c=14 d=0.392586 t=173558
ye hui bai che 	也會掰扯	c=1 d=1 t=134241
ye hui chu xian zhe ge 	也會出現這個	c=1 d=5.2031e-50 t=173558
ye hui fa chu 	也會發出	c=1 d=8.36808e-52 t=173558
ye hui lai le 	也回來了	c=1 d=1 t=146510
ye hui xue xi 	也會學習	c=1 d=1.47282e-55 t=131593
ye hui zi ji 	也會自己	c=1 d=2.47656e-22 t=173558
ye ji 	業績	c=3 d=2.72005e-37 t=173558
ye jia ban dao 	也加班到	c=1 d=0.172045 t=173558
ye jiao le 	也交了	c=1 d=0.000280202 t=173558
